id,text,created_at
1601307699769389056,The #GOVAXX buses and mobile indoor COVID-19 vaccine clinics are on the move.Those aged 5+ in need of a #COVID19 vaccine can book an appointment or hop on the bus or visit a mobile indoor vaccine clinic.Find a bus or clinic near you: https://t.co/H7kjIHsNro https://t.co/vEGZzqXLGL,2022-12-09T20:08:01.000Z
1601307468407226377,Discover resources to promote clinician well-being at SCCM’s COVID-19 Rapid Resource Center: https://t.co/hIuncSYqQH #SCCMSoMe #COVID19 https://t.co/giOkVvMdAL,2022-12-09T20:07:05.000Z
1601306920131784705,"Ensuring you’re up-to-date with your COVID-19 vaccinations is an important method of keeping yourself and others safe.For information on booster shots in Ontario, read Ontario Health’s fact sheet: https://t.co/I86OHZAuzK#COVID #COVID19 #PreventTheSpread https://t.co/o7igpvh7FJ",2022-12-09T20:04:55.000Z
1601306012312535043,Planning a trip? Keep these #TravelHealth tips in mind: ➡️ Stay up to date with your #Covid19 vaccinations➡️ Get your annual #FluShot➡️ Wear a well-constructed and well-fitting mask➡️ Clean your hands often For more advice: https://t.co/ml9hFdJmpa https://t.co/l2lSiBNeVq,2022-12-09T20:01:18.000Z
1601305854057533440,We are still here for you. Hear directly from patients on how they faced #COVID19:  https://t.co/ZX6lW3Jadx https://t.co/o9FT7JuyFF,2022-12-09T20:00:41.000Z
1601305687862104064,Here's today's update of #COVID19  activity in Wisconsin and an update on community illness levels showing one county with high activity. Have plans? Check the community levels at https://t.co/daZaOj8utm#YouStopTheSpread #COVID19_WI https://t.co/csaMVYDe8c,2022-12-09T20:00:01.000Z
1601305674407108608,"California jails underreported #COVID19 infection, #vaccines rates - CalMatters https://t.co/CWShLDD5dc @CalMatters",2022-12-09T19:59:58.000Z
1601303763171835905,9 December Update |  'COVID-19 Vaccine Implementation Analysis &amp; Insights Report'. Key #COVID19  vaccine implementation data including:1⃣daily vaccination rate2⃣population coverage3⃣supply secured &amp; received4⃣product utilization datahttps://t.co/F5AxiPydwI https://t.co/kTqdxsmDC9,2022-12-09T19:52:22.000Z
1601301915446480901,"In this video, emergency physician Dr. Annalisa Sorrentino gives a brief update on the current surge of respiratory syncytial virus (RSV), flu, and #COVID19, including risk factors, diagnosis and management in pediatric patients: https://t.co/ft2E9OwezK",2022-12-09T19:45:02.000Z
1601301377937833987,"FRIDAY news in 6.5 minutes: https://t.co/IlmCHvCFmb#COVID19 spread puts LA in CDC's ""high"" tier; #StreetVendors suing LA; CA &amp; #SCOTUS' independent legislature case; @HomeboyInd plans housing; wildlife protection in the urban interface; P-22 cougar to be caught &amp; evaluated; RAIN",2022-12-09T19:42:53.000Z
1601301265853685763,"@KOLDNews spoke with ADHS Assistant Director Eugene Livar about Arizona's 'tripledemic' as cases for RSV, flu, and #COVID19 remain high.Wondering how you can stay safe against this triple threat? Get vaccinated! Find a provider near you: https://t.co/q2kfD0sU6i https://t.co/wI3SNyDT2O",2022-12-09T19:42:27.000Z
1601300132997533696,CDC Lost Round One – But the Public Health Match Continues.  Can they ever win back trust? https://t.co/g5MOpZYg0U via @medikalife @Gil_Bashe #COVID19 #medicine #CDC,2022-12-09T19:37:57.000Z
1601299368405266432,"Moment #14, 2021 East Village warms up winterDuring the worst of the #COVID19 epidemic, locked-down Calgarians make the new cross-country ski loop a viral sensation.Residents flock at a safe distance to fire pits, the Hygge Hut and heaps of fresh @eastvillageyyc air./15 https://t.co/bPo16RFACx",2022-12-09T19:34:54.000Z
1601299330735841281,This takes the dangers of #COVID19 #vaccine misinformation to new heights. https://t.co/RP7Ra4bq4w,2022-12-09T19:34:45.000Z
1601297579345874946,E-Court helps in delivering justice during COVID pandemic: Union Minister Kiren RijijuRead @ANI Story | https://t.co/48r9kZnX2V#ecourt #KirenRijiju #COVID19 https://t.co/b4t3YgYauI,2022-12-09T19:27:48.000Z
1601296622926761984,"@zakvescera In court documents and a response from her lawyer, Lucion said she applied only for existing programs whose requirements were loosened during the #COVID19 pandemic, a time of chaos and confusion in the immigration system.",2022-12-09T19:24:00.000Z
1601294393511747584,"HDA members play a central role in handling and distributing #COVID19 vaccines as well as common vaccines, such as immunizations for the flu, Hepatitis B, HPV and more. Discover how distributors ensure #VaccinesDelivered: https://t.co/tfgFk4omyF https://t.co/G870vKials",2022-12-09T19:15:08.000Z
1601294028901093377,"WATCH: #BNNUS Reports@FLOTUS delivered opening remarks at a @WhiteHouse virtual town hall on the importance of getting an updated #COVID19 vaccine this holiday season:""The most important thing you can do to prepare for your holidays is to get your updated #COVID vaccine."" https://t.co/CYdeMP3bLa",2022-12-09T19:13:41.000Z
1601292596571152384,"Call for papers: We are seeking papers for a new #HealthSecurity journal supplement that will consider how the #COVID19 #pandemic is transforming U.S. public health preparedness policy and practice. Deadline: January 17, 2023.https://t.co/hRlM6cMDIj",2022-12-09T19:08:00.000Z
1601291777960452096,A look at the #COVID19 rates in #Kentucky this week: https://t.co/DkPQDgHMnN,2022-12-09T19:04:45.000Z
1601291099112448000,Our #HealthCareHeroes stand tall in the face of trauma during the #COVID19 pandemic. Their courage and bravery are truly unmatched. Please consider making an unrestricted donation to support our staff and patients throughout the five boroughs. Donate: https://t.co/KMi6triGNp https://t.co/VBmM3e354c,2022-12-09T19:02:03.000Z
1601290357597122561,"This is great news!With the approval of the first bivalent #COVID19 booster for children ages 5-11, Ontario stands ready to receive and administer these vaccines to help better protect youth and their families. https://t.co/zRu5WR3avm",2022-12-09T18:59:06.000Z
1601287839664246785,Get up to date with your #COVID19 vaccines and boosters before you #travel to reconnect safely with your loved ones this holiday season. Find a COVID-19 vaccine near you: https://t.co/xOiqPm52Pz. https://t.co/qZFYDbWY9M,2022-12-09T18:49:06.000Z
1601287692209180677,"Alert from #NYC DOH""strongly reccs masking in public indoor settings &amp; crowded outdoor settings &amp; precautions such as vaccination, testing, hand hygiene &amp; staying home when sick.""Acute levels of flu hospitalizations + #COVID19 + #RSV now in NY, so 👇🏽👇🏽https://t.co/T4kOKAImyn",2022-12-09T18:48:30.000Z
1601285805191954434,"Last week, we talked w/ @SecBecerra &amp; @Cal_HHS Secretary Dr. Mark Ghaly about the lessons learned from #COVID19 &amp; how the US &amp; CA are using this knowledge to improve #PublicHealth readiness &amp; response.📙 Recap: https://t.co/GxX5zV78Xb📺 Full event 👇  https://t.co/UwnbzIjFV2",2022-12-09T18:41:01.000Z
1601285284112441344,"Today Dr Kuma-Aboagye, D-G @_GHSofficial launched the 5th National #COVID19 Vaccination Campaign, with support from Germany🇩🇪 and UNICEF. The campaign aims to reach 1.46 million people above 15 years nationwide. Get vaccinated now and save lives. #ForEveryChild, Health. https://t.co/LOHvIa0LAj",2022-12-09T18:38:56.000Z
1601284797498036224,⚠️#COVID19 cases are increasing in Dallas County. We encourage the community to get vaccinated and boosted before the holidays to prevent getting sick. Vaccines are FREE at our @DCHHS &amp; pop-up clinics. https://t.co/bR6Lj9EPar,2022-12-09T18:37:00.000Z
1601283134167076864,2/7 - “Clinics designated for #COVID19 patients are quickly filling up and some hospitals in the city of 22mn people have begun rationing ibuprofen and paracetamol. Residents of Chaoyang have emptied chemists’ shelves of fever-reducing medicine and rapid antigen tests.”,2022-12-09T18:30:24.000Z
1601282498167726082,Hey TO! There's still time to #VaxTheHolidays by getting your #flu vaccine &amp; #COVID19 booster at a mobile clinic this weekend! Come visit one of our convenient community hubs for your best protection this holiday season. More info: https://t.co/LVKdIsxLtL https://t.co/asZoSfdKhn,2022-12-09T18:27:52.000Z
1601280567357706247,Multiple options are available for children to get their #COVID19 vaccine. Learn more at https://t.co/aCwPnK8TFC#EveryDoseCounts ^hvl https://t.co/0TkMXlSN0Q,2022-12-09T18:20:12.000Z
1601278938784972814,"@SenSherrodBrown @senrobportman @TCFdotorg @DEJCollab @DataProgress A7, cont: So: high on the list of lessons we can’t afford *not* to learn as we continue to live through the mass disabling event that is the #COVID19 pandemic MUST be the critical need to #SimplifyTheSafetyNet -- for all of our sakes.",2022-12-09T18:13:43.000Z
1601278046056636416,"Through over $100B in total health systems strengthening investments across 55 countries, #PEPFAR supports 70K+ clinics, 3K labs, &amp; 340K health care workers – capacities that have been vital to protect and advance #HIV gains and to aid the global #COVID19 response. #WAD2022 https://t.co/w35theZZKx",2022-12-09T18:10:11.000Z
1601277776903880704,"#Gravitas | Some health officials are warning about a ""Tridemic"" this winter season. It is a triple threat of #Covid19, Influenza and Respiratory Syncytial Virus or RSV.@MollyGambhir tells you more@JeepIndiaFor more videos, visit: https://t.co/AXC5qRcEPB https://t.co/pFBwir3OtO",2022-12-09T18:09:06.000Z
1601276373540249601,"We're deploying six mobile units across NYC to offer #COVID19 testing/vaccines, as well as other health services, to homeless individuals. The Street Health Outreach and Wellness mobile units will engage individuals where they are: https://t.co/riSyzNGJxH#NYCVaccineForAll https://t.co/SS25N1Tv9J",2022-12-09T18:03:32.000Z
1601276106308521984,There is ample evidence of co-infection of #flu and #COVID19. It is imperative that our communities adopt vaccination uptake as a way to protect the most vulnerable members of our communities. Flu vaccination is crucial.https://t.co/plNIlAjWoU#NIVW #NMQFightsFlu https://t.co/YxRGxiruah,2022-12-09T18:02:28.000Z
1601276032207683586,"COVID-19 can be serious, especially if you have a long term health condition, a weakened immune system or are pregnant. Find out how your winter vaccinations can help keep you safehttps://t.co/DtYUrw3pf1 #covid19 #covidvaccine #covidbooster #covidjab #protection #winterhealth https://t.co/BIi13WvXI5",2022-12-09T18:02:11.000Z
1601275631450341376,"ASTHO CMO @MarcusPlescia was recently featured in a @washingtonpost article about the possibility of face masks returning in the midst of the holiday “tripledemic” of #COVID19, #Flu, and #RSV. Read more here: https://t.co/E4lX7tmj4A",2022-12-09T18:00:35.000Z
1601275491536621568,"Computer Science &amp; Technology Department Assistant Prof. Fang Bin put together a team to write an ebook on the use of robotics and #AI in diagnosing and detecting #COVID19, to help reduce strain on healthcare systems during pandemics. Check out the ebook: https://t.co/0SHjTS291u https://t.co/iIhYpQLhjt",2022-12-09T18:00:02.000Z
1601275484997754881,"Here’s a look at our #COVID19 indicators for Friday, December 9:• 18,337,887 vaccine doses administered• 128 new hospitalizations• 3,551 new casesGet vaccinated: https://t.co/3iqLCm7j5yGet tested: https://t.co/oIEUHULDU8More data: https://t.co/C7Yq8a6ruJ",2022-12-09T18:00:00.000Z
1601273319746990080,"California COVID hospitalizations soar 150% in a month, echoing last year’s winter surge""California’s coronavirus trends keep moving in the wrong direction"" @UofCAHealth inpatients with #COVID19 have nearly doubled since October.https://t.co/5GUD6jnWFZ via @sfchronicle",2022-12-09T17:51:24.000Z
1601272922295140352,"#MiddayNews |#Maharashtra reports 18 new Covid-19 cases, no death; active tally at 232#Covid19 #CoronavirusUpdates#Corona #Covid19 #News #NewsUpdatehttps://t.co/y9ZfslEsVA",2022-12-09T17:49:49.000Z
1601271724376457216,"There have been more than 200 symptoms reported by people following infection with #COVID19.If you’re experiencing any long covid symptoms, and want to help the NHS understand the causes, register now with https://t.co/AwqrbLkcsG @Research_Future #LongCovid https://t.co/Na1qTYd5m1",2022-12-09T17:45:03.000Z
1601271320813404161,"The US's average of daily new #COVID19 cases for Dec. 7 was 66,176, per @nytimes. That's a 53% increase in terms of 14-day change.It also represents an increase in average daily new cases of 11,807 vs. the US's Dec. 6 average of 54,369 daily new cases per NYT.#Coronavirus https://t.co/G2zqE4JX7g",2022-12-09T17:43:27.000Z
1601268969872437248,Does Trump Really Want to Be President Again? - https://t.co/XYYLLYzZ4n @realDonaldTrump @FBI @GroverCleveland @TheodoreRoosev8 @VDHanson @JoeBiden #COVID19,2022-12-09T17:34:07.000Z
1601268299135860737,"#COVID19 ALERT: Nassau Community College says it is reinstating its mandatory mask policy, regardless of #vaccination status, beginning Monday. https://t.co/MNzgEoUg3V",2022-12-09T17:31:27.000Z
1601268178801549313,#MiddayNews |Mumbai reports 5 new Covid-19 cases; active tally at 61#Mumbai #Covid_19 #CoronaVirus  #CoronavirusUpdates #Corona #COVID #Covid19 #NewsUpdatehttps://t.co/2UvmudYP7k,2022-12-09T17:30:58.000Z
1601268077735321600,"A third #COVID19 vaccine dose is available and no cost for eligible New Yorkers at any NYC Health + Hospitals location! Walk-ins are welcome. Find answers to frequently asked questions about the third dose, and learn more about eligibility: https://t.co/PxGFu4Dqvz https://t.co/zkus2F0X28",2022-12-09T17:30:34.000Z
